date,price,open,high,low,change_percent,daily_sent,pe_ratio
2024-11-29T00:00:00Z,6032.38,6003.98,6044.17,6003.98,0.005600000000000001,0.004985268024182172,31.17909017595308
2024-11-27T00:00:00Z,5998.74,6014.110000000001,6020.160000000001,5984.87,-0.0038,0.04442178324169638,31.005217741935482
2024-11-26T00:00:00Z,6021.63,6000.03,6025.42,5992.2699999999995,0.0057,0.020889614722339023,31.12352749266862
2024-11-25T00:00:00Z,5987.37,5992.28,6020.75,5963.91,0.003,0.035032866454524934,30.946450513196478
2024-11-22T00:00:00Z,5969.34,5944.360000000001,5972.9,5944.360000000001,0.0034999999999999996,0.028392835403756988,30.85326026392962
2024-11-21T00:00:00Z,5948.71,5940.58,5963.320000000001,5887.26,0.0053,0.035295036467982537,30.74663159824047
2024-11-20T00:00:00Z,5917.110000000001,5914.34,5920.67,5860.56,0,0.014470989138525573,30.58330315249267
2024-11-19T00:00:00Z,5916.98,5870.05,5923.51,5855.29,0.004,0.04287392146367098,30.582631231671552
2024-11-18T00:00:00Z,5893.620000000001,5874.17,5908.120000000001,5865.95,0.0039000000000000003,0.07299128842599546,30.461892228739007
2024-11-15T00:00:00Z,5870.620000000001,5912.79,5915.320000000001,5853.01,-0.0132,0.01900251823135879,30.34301392961877
2024-11-14T00:00:00Z,5949.17,5989.68,5993.88,5942.28,-0.006,0.03095529359309361,30.749009164222873
2024-11-13T00:00:00Z,5985.38,5985.75,6008.1900000000005,5965.91,2e-4,0.07102135400431059,30.93616495601173
2024-11-12T00:00:00Z,5983.99,6003.6,6009.92,5960.08,-0.0029000000000000002,0.023528596325267805,30.928980571847504
2024-11-11T00:00:00Z,6001.35,6008.860000000001,6017.31,5986.6900000000005,0.001,0.06255490063739279,31.01870784457478
2024-11-08T00:00:00Z,5995.54,5976.76,6012.45,5976.76,0.0038,0.03682108954221052,30.988678152492668
2024-11-07T00:00:00Z,5973.1,5947.21,5983.84,5947.21,0.0074,-0.045413001969164916,30.87269428152493
2024-11-06T00:00:00Z,5929.04,5864.89,5936.14,5864.89,0.0253,0.04074826013237297,30.644964809384163
2024-11-05T00:00:00Z,5782.76,5722.429999999999,5783.44,5722.1,0.0123,-0.03175099499813237,29.88889882697947
2024-11-04T00:00:00Z,5712.6900000000005,5725.1500000000005,5741.429999999999,5696.51,-0.0028000000000000004,0.027473588947152825,29.526733504398827
2024-11-01T00:00:00Z,5728.8,5723.22,5772.52,5723.22,0.0041,0.04033427526980253,29.61
2024-10-31T00:00:00Z,5705.45,5775.34,5775.34,5702.860000000001,-0.018600000000000002,-0.0031782311324140217,28.90328250492665
2024-10-30T00:00:00Z,5813.67,5832.6500000000005,5850.94,5811.28,-0.0032999999999999995,0.002327631176099593,29.451515025180647
2024-10-29T00:00:00Z,5832.92,5819.68,5847.1900000000005,5802.17,0.0016,-0.007871529908589418,29.549033746441868
2024-10-28T00:00:00Z,5823.52,5833.929999999999,5842.92,5823.08,0.0027,0.02708885072361016,29.50141421502081
2024-10-25T00:00:00Z,5808.120000000001,5826.75,5862.820000000001,5799.98,-3e-4,-0.02752952987625402,29.423399238011832
2024-10-24T00:00:00Z,5809.860000000001,5817.8,5817.8,5784.92,0.0021000000000000003,0.0033828525332465697,29.432213917232325
2024-10-23T00:00:00Z,5797.42,5834.5,5834.85,5762.41,-0.0092,-3.110719401779075e-4,29.369194026713384
2024-10-22T00:00:00Z,5851.2,5832.7,5863.04,5821.17,-5e-4,-0.0016718117784786212,29.641638537333044
2024-10-21T00:00:00Z,5853.98,5857.820000000001,5866.92,5824.79,-0.0018,0.016808460098553534,29.655721760455442
2024-10-18T00:00:00Z,5864.67,5859.429999999999,5872.17,5846.110000000001,0.004,-0.003503636846002753,29.70987631267791
2024-10-17T00:00:00Z,5841.469999999999,5875.620000000001,5878.46,5840.25,-2e-4,0.020883858367098284,29.592347256404643
2024-10-16T00:00:00Z,5842.469999999999,5816.58,5846.52,5808.34,0.0047,0.04709885302897765,29.597413164002628
2024-10-15T00:00:00Z,5815.26,5866.74,5870.360000000001,5804.48,-0.0076,0.011326912482284852,29.459569818261446
2024-10-14T00:00:00Z,5859.85,5829.81,5871.41,5829.57,0.0077,0.010722738622322254,29.68545863805562
2024-10-11T00:00:00Z,5815.03,5775.09,5822.13,5775.09,0.0060999999999999995,-0.03639058552695612,29.458404659513906
2024-10-10T00:00:00Z,5780.05,5778.360000000001,5795.03,5764.76,-0.0021000000000000003,-0.007433881747500308,29.281199211736375
2024-10-09T00:00:00Z,5792.04,5751.8,5796.8,5745.02,0.0070999999999999995,-0.0015688855271852851,29.34193944383622
2024-10-08T00:00:00Z,5751.13,5719.14,5757.6,5714.56,0.0097,-0.07065786981514877,29.13469316400263
2024-10-07T00:00:00Z,5695.94,5737.8,5739.34,5686.85,-0.0096,0.007603653514239014,28.85510572366981
2024-10-04T00:00:00Z,5751.07,5737.48,5753.21,5702.83,0.009000000000000001,0.035222803984775806,29.13438920954675
2024-10-03T00:00:00Z,5699.94,5698.1900000000005,5718.78,5677.37,-0.0017000000000000001,-0.014102367839123768,28.87536935406175
2024-10-02T00:00:00Z,5709.54,5698.14,5719.63,5674,1e-4,0.029041058730188116,28.924002067002412
2024-10-01T00:00:00Z,5708.75,5757.73,5757.73,5681.28,-0.009300000000000001,-0.01965083172264607,28.920000000000005
2024-09-30T00:00:00Z,5762.48,5726.52,5765.14,5703.53,0.004200000000000001,0.027037534756740745,29.25571739920744
2024-09-27T00:00:00Z,5738.17,5755.360000000001,5763.78,5727.34,-0.0013,-0.01180910114757217,29.132297189510453
2024-09-26T00:00:00Z,5745.37,5762.22,5767.37,5721.01,0.004,-0.05165764556407099,29.16885109777118
2024-09-25T00:00:00Z,5722.26,5733.6500000000005,5741.03,5712.06,-0.0019,-0.05159321562264568,29.051523206117643
2024-09-24T00:00:00Z,5732.929999999999,5727.660000000001,5735.320000000001,5698.99,0.0025,-0.002756732544569248,29.10569406738736
2024-09-23T00:00:00Z,5718.57,5711.9,5725.360000000001,5704.22,0.0028000000000000004,-0.04085669002994469,29.032789328134015
2024-09-20T00:00:00Z,5702.55,5709.64,5715.14,5674.49,-0.0019,-0.012783434572209458,28.951456882253893
2024-09-19T00:00:00Z,5713.64,5702.63,5733.57,5686.42,0.017,-0.039341193710813786,29.007760054838826
2024-09-18T00:00:00Z,5618.26,5641.68,5689.75,5615.08,-0.0029000000000000002,-0.06967713779799374,28.523522309018205
2024-09-17T00:00:00Z,5634.58,5655.51,5670.81,5614.05,3e-4,0.025778312771765316,28.60637783440919
2024-09-16T00:00:00Z,5633.09,5615.21,5636.05,5604.53,0.0013,-0.06864834139041075,28.598813206171904
2024-09-13T00:00:00Z,5626.02,5603.34,5636.2699999999995,5601.6500000000005,0.0054,-0.023138002907312993,28.562919299032547
2024-09-12T00:00:00Z,5595.76,5557.48,5600.71,5535.5,0.0075,-0.041815997345307554,28.409291345703423
2024-09-11T00:00:00Z,5554.13,5496.42,5560.41,5406.96,0.010700000000000001,-0.04067746069763031,28.19793867891256
2024-09-10T00:00:00Z,5495.52,5490.51,5497.91,5441.72,0.0045000000000000005,-0.02957245155299896,27.90037971180681
2024-09-09T00:00:00Z,5471.05,5442.07,5484.2,5434.49,0.011600000000000001,0.009755061037209467,27.776147193037357
2024-09-06T00:00:00Z,5408.42,5507.33,5522.469999999999,5402.620000000001,-0.0173,-0.02306776205218828,27.45817896048603
2024-09-05T00:00:00Z,5503.41,5520.08,5546.3,5480.54,-0.003,-0.01218689726231631,27.940436702942524
2024-09-04T00:00:00Z,5520.07,5506.68,5552.99,5503.660000000001,-0.0016,2.8899922303049546e-4,28.025018385112492
2024-09-03T00:00:00Z,5528.929999999999,5623.89,5623.89,5504.33,-0.0212,-0.0034275688879328216,28.07
2024-08-30T00:00:00Z,5648.4,5612.74,5651.37,5581.79,0.0101,0.0034073827777626894,28.57032540924012
2024-08-29T00:00:00Z,5591.96,5607.3,5646.95,5583.71,0,-0.05053562506944042,28.28484471274244
2024-08-28T00:00:00Z,5592.18,5624.51,5627.03,5560.95,-0.006,0.017005840214424663,28.285957500716034
2024-08-27T00:00:00Z,5625.8,5602.89,5631.18,5593.48,0.0016,0.01568861116956494,28.456011735589385
2024-08-26T00:00:00Z,5616.84,5639.660000000001,5651.620000000001,5602.34,-0.0032,0.026458795300129415,28.410690916301306
2024-08-23T00:00:00Z,5634.610000000001,5602.49,5641.820000000001,5585.160000000001,0.011500000000000002,0.037622385576670386,28.500573835804566
2024-08-22T00:00:00Z,5570.64,5637.7699999999995,5643.22,5560.95,-0.0089,0.013664936313622129,28.177005441847143
2024-08-21T00:00:00Z,5620.85,5603.09,5632.68,5591.57,0.004200000000000001,0.006660648930986549,28.430974006183583
2024-08-20T00:00:00Z,5597.120000000001,5602.88,5620.51,5585.5,-0.002,0.035226705686841255,28.310944648850313
2024-08-19T00:00:00Z,5608.25,5557.23,5608.3,5550.74,0.0097,-0.0916179920633491,28.367241604059718
2024-08-16T00:00:00Z,5554.25,5530.5,5561.98,5525.17,0.002,-0.004180790825267982,28.094102737814595
2024-08-15T00:00:00Z,5543.22,5501.13,5546.23,5501.13,0.0161,-0.05104631604798739,28.03831159532045
2024-08-14T00:00:00Z,5455.21,5442.360000000001,5463.22,5415.91,0.0038,-0.022005505423990372,27.593145824612424
2024-08-13T00:00:00Z,5434.429999999999,5376.98,5436.5,5376.98,0.016800000000000002,-0.0086547504479083,27.488037942379574
2024-08-12T00:00:00Z,5344.39,5351.88,5371.2,5324.37,0,0.012968795143092822,27.032604173551594
2024-08-09T00:00:00Z,5344.160000000001,5314.660000000001,5358.67,5300.84,0.0047,-0.04093889743828751,27.03144080430648
2024-08-08T00:00:00Z,5319.31,5252.57,5328.03,5233.85,0.023,-0.016798282436878153,26.905746344562193
2024-08-07T00:00:00Z,5199.5,5293.13,5330.64,5195.54,-0.0077,-0.013706626142233886,26.2997321303987
2024-08-06T00:00:00Z,5240.03,5206.42,5312.34,5193.56,0.0104,-0.04234788087406363,26.504738023897122
2024-08-05T00:00:00Z,5186.33,5151.14,5250.89,5119.26,-0.03,-0.06758724090435646,26.233116595797807
2024-08-02T00:00:00Z,5346.56,5376.63,5383.89,5302.03,-0.0184,-0.011284001052219494,27.043580309472926
2024-08-01T00:00:00Z,5446.68,5537.84,5566.160000000001,5410.42,-0.0137,-0.03481262652207968,27.55
2024-07-31T00:00:00Z,5522.3,5505.59,5551.51,5493.75,0.0158,0.005424947957595485,28.301952661965373
2024-07-30T00:00:00Z,5436.44,5478.73,5489.46,5401.7,-0.005,0.02423493888243866,27.861917594048677
2024-07-29T00:00:00Z,5463.54,5476.55,5487.74,5444.44,8e-4,-0.04560630634513231,28.00080590456047
2024-07-26T00:00:00Z,5459.1,5433.67,5488.320000000001,5430.7,0.0111,-0.007509354645821061,27.978050771768135
2024-07-25T00:00:00Z,5399.22,5428.7,5491.59,5390.95,-0.0051,-0.020447790488844132,27.671163980866066
2024-07-24T00:00:00Z,5427.13,5505.84,5508.04,5419.98,-0.023099999999999996,0.010057189185216144,27.814203565603485
2024-07-23T00:00:00Z,5555.74,5565.3,5585.34,5550.9,-0.0016,-0.05967498945380174,28.473333662095047
2024-07-22T00:00:00Z,5564.41,5544.54,5570.360000000001,5529.04,0.0108,0.007436925546936595,28.517767671399007
2024-07-19T00:00:00Z,5505,5543.37,5557.5,5497.04,-0.0070999999999999995,0.02520957750705107,28.213289644553786
2024-07-18T00:00:00Z,5544.59,5608.56,5614.05,5522.81,-0.007799999999999999,-0.029148426654472908,28.4161895786188
2024-07-17T00:00:00Z,5588.2699999999995,5610.07,5622.49,5584.81,-0.013900000000000001,0.005825096815961995,28.64005088500828
2024-07-16T00:00:00Z,5667.2,5644.09,5669.67,5639.02,0.0064,0.0072437206490539386,29.044569495661253
2024-07-15T00:00:00Z,5631.22,5638.160000000001,5666.94,5614.75,0.0028000000000000004,-0.0662272990011273,28.86017091956479
2024-07-12T00:00:00Z,5615.35,5590.76,5655.56,5590.44,0.0055000000000000005,0.016342911204080636,28.77883669492191
2024-07-11T00:00:00Z,5584.54,5635.21,5642.45,5576.53,-0.0088,-0.02969233265346001,28.620934523450753
2024-07-10T00:00:00Z,5633.91,5591.26,5635.39,5586.44,0.0102,-0.003211729377859108,28.873957250017803
2024-07-09T00:00:00Z,5576.98,5584.24,5590.75,5574.57,7.000000000000001e-4,-0.01945231701836558,28.58218929734488
2024-07-08T00:00:00Z,5572.85,5572.75,5583.110000000001,5562.51,0.001,-0.018791546067109314,28.561022923824083
2024-07-05T00:00:00Z,5567.1900000000005,5537.91,5570.33,5531.63,0.0054,0.012153941976668158,28.53201525454376
2024-07-03T00:00:00Z,5537.02,5507.44,5539.2699999999995,5507.42,0.0051,0.0628074912769736,28.377393102213844
2024-07-02T00:00:00Z,5509.01,5461.84,5509.6900000000005,5458.429999999999,0.0062,-0.018286222185609685,28.233841014485606
2024-07-01T00:00:00Z,5475.09,5471.08,5479.55,5446.53,0.0027,-0.01888358827587985,28.06
2024-06-28T00:00:00Z,5460.48,5488.48,5523.64,5451.120000000001,-0.0041,0.012395978790867306,28.566390430404663
2024-06-27T00:00:00Z,5482.87,5473.59,5490.81,5467.54,9e-4,0.02452743961950118,28.68352326153613
2024-06-26T00:00:00Z,5477.9,5460.71,5483.14,5451.87,0.0016,-0.02557133121788609,28.657522807283186
2024-06-25T00:00:00Z,5469.3,5460.73,5472.88,5446.56,0.0039000000000000003,-0.07874436265125033,28.612532081614113
2024-06-24T00:00:00Z,5447.87,5459.58,5490.660000000001,5447.59,-0.0031,-0.035806724704271785,28.50042147102245
2024-06-21T00:00:00Z,5464.620000000001,5466.7699999999995,5478.31,5452.03,-0.0016,0.0615093134822203,28.58804875648257
2024-06-20T00:00:00Z,5473.17,5499.99,5505.53,5455.56,-0.0025,-0.003444907839325545,28.6327779081652
2024-06-18T00:00:00Z,5487.03,5476.1500000000005,5490.38,5471.320000000001,0.0025,-0.044264429117514464,28.705286217208617
2024-06-17T00:00:00Z,5473.23,5431.110000000001,5488.5,5420.4,0.0077,0.008935290539369986,28.633091796948932
2024-06-14T00:00:00Z,5431.6,5424.08,5432.39,5403.75,-4e-4,0.03875391322608701,28.415305295832233
2024-06-13T00:00:00Z,5433.74,5441.929999999999,5441.929999999999,5402.51,0.0023,5.622709799577257e-4,28.42650066245221
2024-06-12T00:00:00Z,5421.03,5409.13,5447.25,5409.13,0.0085,-0.05336366879897707,28.360008555097096
2024-06-11T00:00:00Z,5375.320000000001,5353,5375.95,5327.25,0.0027,-0.010376770404763721,28.12087761668623
2024-06-10T00:00:00Z,5360.79,5341.22,5365.79,5331.52,0.0026,0.037950888499642975,28.0448642162244
2024-06-07T00:00:00Z,5346.99,5343.81,5375.08,5331.33,-0.0011,0.01051153728976606,27.97266979596472
2024-06-06T00:00:00Z,5352.96,5357.8,5362.35,5335.360000000001,-2e-4,0.004517728522477918,28.003901729946627
2024-06-05T00:00:00Z,5354.03,5314.48,5354.160000000001,5297.64,0.011800000000000001,-0.029782267253187184,28.009499413256613
2024-06-04T00:00:00Z,5291.34,5278.24,5298.8,5257.63,0.0015000000000000002,-0.004551043884545632,27.681537949047964
2024-06-03T00:00:00Z,5283.4,5297.1500000000005,5302.110000000001,5234.320000000001,0.0011,-0.029100527612766734,27.64
2024-05-31T00:00:00Z,5277.51,5243.21,5280.33,5191.68,0.008,0.028765425942800304,28.320506038789333
2024-05-30T00:00:00Z,5235.48,5259.7699999999995,5260.21,5222.1,-0.006,0.009790050576754255,28.094962009728217
2024-05-29T00:00:00Z,5266.95,5278.73,5282.2699999999995,5262.7,-0.0074,0.05399790405709632,28.263838302722586
2024-05-28T00:00:00Z,5306.04,5315.91,5315.91,5280.89,2e-4,-0.018817157419398184,28.47360551890148
2024-05-24T00:00:00Z,5304.72,5281.45,5311.6500000000005,5278.39,0.006999999999999999,0.012278338335871277,28.466522051893136
2024-05-23T00:00:00Z,5267.84,5340.26,5341.88,5256.929999999999,-0.0074,-0.03628473131066937,28.268614276690332
2024-05-22T00:00:00Z,5307.01,5319.28,5323.18,5286.01,-0.0027,-0.061665147852082325,28.478810793900035
2024-05-21T00:00:00Z,5321.41,5298.6900000000005,5324.320000000001,5297.87,0.0025,-0.004089835438161496,28.556084979445597
2024-05-20T00:00:00Z,5308.13,5305.35,5325.320000000001,5302.4,9e-4,-0.022336453514543917,28.48482100833136
2024-05-17T00:00:00Z,5303.2699999999995,5303.1,5305.45,5283.59,0.0012000000000000001,0.020825031623191416,28.458740970709727
2024-05-16T00:00:00Z,5297.1,5310.07,5325.49,5296.1900000000005,-0.0021000000000000003,0.010491029427785183,28.425631128708613
2024-05-15T00:00:00Z,5308.1500000000005,5263.26,5311.76,5263.26,0.011700000000000002,-0.022993607999521826,28.48492833358906
2024-05-14T00:00:00Z,5246.68,5221.1,5250.37,5217.98,0.0048000000000000004,0.04858978841251915,28.155064154041437
2024-05-13T00:00:00Z,5221.42,5233.08,5237.26,5211.160000000001,-2e-4,-0.02915303971939218,28.01951235356359
2024-05-10T00:00:00Z,5222.68,5225.49,5239.660000000001,5209.68,0.0016,-0.04009126923892967,28.02627384479883
2024-05-09T00:00:00Z,5214.08,5189.03,5215.3,5180.41,0.0051,-0.0074939194076375755,27.980123983986896
2024-05-08T00:00:00Z,5187.67,5168.98,5191.95,5165.860000000001,0,-0.04369997258451715,27.838400981191178
2024-05-07T00:00:00Z,5187.7,5187.2,5200.23,5178.96,0.0013,-0.012221560616475235,27.83856196907773
2024-05-06T00:00:00Z,5180.74,5142.42,5181,5142.42,0.0103,0.05068867463278895,27.801212779397375
2024-05-03T00:00:00Z,5127.79,5122.78,5139.120000000001,5101.22,0.0126,0.01587292505081814,27.51706915963088
2024-05-02T00:00:00Z,5064.2,5049.320000000001,5073.21,5011.05,0.0091,-0.018442178544793082,27.175828502766823
2024-05-01T00:00:00Z,5018.39,5029.03,5096.120000000001,5013.45,-0.0034,-0.001337583470326337,26.93
2024-04-30T00:00:00Z,5035.6900000000005,5103.78,5110.83,5035.31,-0.015700000000000002,-0.004812633588835238,25.448443581621625
2024-04-29T00:00:00Z,5116.17,5114.13,5123.49,5088.6500000000005,0.0032,0.001529313402845089,25.855158597726447
2024-04-26T00:00:00Z,5099.96,5084.6500000000005,5114.620000000001,5073.14,0.0102,0.033181805229169636,25.77323948228088
2024-04-25T00:00:00Z,5048.42,5019.88,5057.75,4990.58,-0.0046,-0.013697988063484823,25.51277611336882
2024-04-24T00:00:00Z,5071.63,5084.860000000001,5089.48,5047.02,2e-4,0.011102697656741965,25.630070540851335
2024-04-23T00:00:00Z,5070.55,5028.85,5076.120000000001,5027.96,0.012,0.015446146927012287,25.624612635565637
2024-04-22T00:00:00Z,5010.6,4987.33,5038.84,4969.4,0.008700000000000001,-0.030892910277607946,25.32164835604918
2024-04-19T00:00:00Z,4967.23,5005.44,5019.02,4953.56,-0.0088,0.001668360239180507,25.102473029900242
2024-04-18T00:00:00Z,5011.120000000001,5031.52,5056.660000000001,5001.89,-0.0022,0.010830735459965742,25.32427623637193
2024-04-17T00:00:00Z,5022.21,5068.969999999999,5077.96,5007.25,-0.0058,-0.026304471069345924,25.380320837870464
2024-04-16T00:00:00Z,5051.41,5064.59,5079.84,5039.83,-0.0021000000000000003,-0.013052244497427562,25.5278864252246
2024-04-15T00:00:00Z,5061.820000000001,5149.67,5168.429999999999,5052.469999999999,-0.012,-0.027447248863443182,25.580494567839555
2024-04-12T00:00:00Z,5123.41,5171.51,5175.03,5107.94,-0.0146,-0.020433513765871502,25.891746777604663
2024-04-11T00:00:00Z,5199.06,5172.95,5211.78,5138.7699999999995,0.0074,-0.008563722459074594,26.274052828403995
2024-04-10T00:00:00Z,5160.64,5167.88,5178.429999999999,5138.7,-0.0095000000000000015,-0.03597073003260859,26.07989290148119
2024-04-09T00:00:00Z,5209.91,5217.03,5224.81,5160.78,0.0014000000000000002,0.03763847074780303,26.328884562061265
2024-04-08T00:00:00Z,5202.39,5211.37,5219.57,5197.35,-4e-4,0.0030039938991329846,26.290881369701573
2024-04-05T00:00:00Z,5204.34,5158.95,5222.18,5157.21,0.0111,0.0486255801267446,26.300735920911865
2024-04-04T00:00:00Z,5147.21,5244.05,5256.59,5146.06,-0.0123,-0.04459642259127476,26.012022838530296
2024-04-03T00:00:00Z,5211.49,5194.37,5228.75,5194.37,0.0011,7.027356190356246e-4,26.336869275349606
2024-04-02T00:00:00Z,5205.81,5204.29,5208.34,5184.05,-0.0072,-0.027506771902156068,26.308164736439625
2024-04-01T00:00:00Z,5243.7699999999995,5257.969999999999,5263.95,5229.2,-0.002,-0.024903154498753615,26.5
2024-03-28T00:00:00Z,5254.35,5248.03,5264.85,5245.820000000001,0.0011,-0.03879837034022557,27.636816440468127
2024-03-27T00:00:00Z,5248.49,5226.31,5249.26,5213.92,0.008600000000000002,-0.0406614982861808,27.6059940277356
2024-03-26T00:00:00Z,5203.58,5228.85,5235.160000000001,5203.42,-0.0028000000000000004,-6.479395685484991e-4,27.369776526742818
2024-03-25T00:00:00Z,5218.1900000000005,5219.52,5229.09,5216.09,-0.0031,-0.04895318066662685,27.44662216667835
2024-03-22T00:00:00Z,5234.18,5242.48,5246.09,5229.87,-0.0014000000000000002,-0.003749388851202442,27.530726327018463
2024-03-21T00:00:00Z,5241.53,5253.429999999999,5261.1,5240.660000000001,0.0032,-0.002337898225877345,27.569385837868982
2024-03-20T00:00:00Z,5224.620000000001,5181.6900000000005,5226.1900000000005,5171.55,0.0089,-0.02041439620325515,27.480442663925814
2024-03-19T00:00:00Z,5178.51,5139.09,5180.31,5131.59,0.005600000000000001,-0.029181272747784124,27.237913406059477
2024-03-18T00:00:00Z,5149.42,5154.7699999999995,5175.6,5145.469999999999,0.0063,-0.037721414637679654,27.084905899849723
2024-03-15T00:00:00Z,5117.09,5123.31,5136.860000000001,5104.35,-0.006500000000000001,-0.019659261587558655,26.914856650081372
2024-03-14T00:00:00Z,5150.48,5175.14,5176.85,5123.3,-0.0029000000000000002,-0.00214321947348569,27.090481285088025
2024-03-13T00:00:00Z,5165.31,5173.49,5179.14,5151.88,-0.0019,-0.01079319733793647,27.168484080450376
2024-03-12T00:00:00Z,5175.2699999999995,5134.3,5179.87,5114.48,0.011200000000000002,-0.015393559434529252,27.220871662500873
2024-03-11T00:00:00Z,5117.94,5111.96,5124.660000000001,5091.14,-0.0011,-0.01711027244923097,26.9193274778668
2024-03-08T00:00:00Z,5123.6900000000005,5164.46,5189.26,5117.5,-0.006500000000000001,0.003485612503027328,26.949571312885922
2024-03-07T00:00:00Z,5157.360000000001,5132.38,5165.620000000001,5128.21,0.0103,-0.013377676916891252,27.126668691163076
2024-03-06T00:00:00Z,5104.76,5108.03,5127.969999999999,5092.22,0.0051,0.05038603017069946,26.850003348205597
2024-03-05T00:00:00Z,5078.6500000000005,5110.52,5114.54,5056.820000000001,-0.0102,-0.048658742930551384,26.71267003823184
2024-03-04T00:00:00Z,5130.95,5130.99,5149.67,5127.18,-0.0012000000000000001,-0.02111916883646689,26.987757441970924
2024-03-01T00:00:00Z,5137.08,5098.51,5140.33,5094.160000000001,0.008,-0.02689478962663772,27.02
2024-02-29T00:00:00Z,5096.2699999999995,5085.360000000001,5104.99,5061.89,0.0052,-0.004162200606906674,27.152739253881315
2024-02-28T00:00:00Z,5069.76,5067.2,5077.37,5058.35,-0.0017000000000000001,-0.001878536907909038,27.011494948218473
2024-02-27T00:00:00Z,5078.18,5074.6,5080.6900000000005,5057.29,0.0017000000000000001,0.010464895575954824,27.05635639875341
2024-02-26T00:00:00Z,5069.53,5093,5097.660000000001,5068.91,-0.0038,-0.046374355908908454,27.01026951667179
2024-02-23T00:00:00Z,5088.8,5100.92,5111.06,5081.46,3e-4,-0.06945065260877052,27.112939368430492
2024-02-22T00:00:00Z,5087.03,5038.83,5094.39,5038.83,0.021099999999999997,0.014320970150312142,27.10350887348431
2024-02-21T00:00:00Z,4981.8,4963.03,4983.21,4946,0.0013,0.020378221380486002,26.542847301062533
2024-02-20T00:00:00Z,4975.51,4989.320000000001,4993.71,4955.02,-0.006,0.024124344497099135,26.50933441224249
2024-02-16T00:00:00Z,5005.57,5031.13,5038.7,4999.52,-0.0048000000000000004,0.030926730875025246,26.66949298743016
2024-02-15T00:00:00Z,5029.73,5003.14,5032.72,4999.44,0.0058,0.04374105705963195,26.798216579463897
2024-02-14T00:00:00Z,5000.620000000001,4976.44,5002.52,4956.45,0.0096,0.011116472264492546,26.64311956936034
2024-02-13T00:00:00Z,4953.17,4967.94,4971.3,4920.31,-0.0137,-0.033403012377506425,26.390307713317256
2024-02-12T00:00:00Z,5021.84,5026.83,5048.39,5016.83,-9e-4,-0.002331569059051373,26.75617894944957
2024-02-09T00:00:00Z,5026.610000000001,5004.17,5030.06,5000.34,0.0057,0.03613796444679695,26.781593334135042
2024-02-08T00:00:00Z,4997.91,4995.160000000001,5000.4,4987.09,6e-4,0.04133032175784695,26.628680788962512
2024-02-07T00:00:00Z,4995.06,4973.05,4999.89,4969.05,0.0082,0.05141986517310818,26.61349609371019
